id,title,description,link,image_​​link,availability,brand,condition,price
polk-audio-s20-bstock,"Polk Audio S20 (B-stock, vit)","Built to bring the big surround sound theater and music experience into the comfort of your living room, the Polk Signature S20 bookshelf speaker continues in the Polk tradition of American HiFi. Featuring Hi-Res certification, a new Dynamic Balance designed acoustic array, precision cross-overs, an anti-diffraction grille, modern cabinet styling and exclusive Power Port bass enhancing technology, you get elevated sound for movies, TV and music in a totally re-imagined design. Polk&mdash;expect great sound.
The newly designed Terylene dome tweeter features curvilinear formers that extend response and lower resonance. Its powerful ceramic motor structure also lowers system resonance and extend low frequency response for better dispersion in the critical midrange, delivering clear and detailed high frequency response for realistic reproduction of vocals and instruments. Certified and capable of delivering 40kHz to support the latest high resolution audio files so it feels like your right there in the studio or concert hall.
Works with the most modestly-powered amplifier or receiver. Whether you&rsquo;re connecting them to the newest digital processor, or your vintage rig, you get sound reproduction that&rsquo;s spacious, clear, enveloping, and realistic.
Strong, rigid and acoustically inert enclosure reduces unwanted internal standing waves for less audible coloration. And non-resonant Meddite MDF construction, with extra bracing and minimum thick baffles, ensures a more lifelike sound.
Power Port&reg; is a patented design that smoothly transitions the air flow from the speaker&rsquo;s port into your listening area. It also extends the overall bass port, providing greater surface area to eliminate turbulence and distortion, for bigger, more musical, deep bass impact. Plus, it offers 3dB more bass response output than a traditional port.",https://hifi-freaks.se/polk-audio-s20-bstock.html,https://hifi-freaks.se/media/catalog/product/p/o/polk-audio-signature-s20-regallautsprecher-weiss-125-w-39-bis-40000-hz-1-paar-1100x1100_2.jpg,"in stock",,new,3499.0000
qx-1,"Mission QX-1","QX series was designed to marry advanced engineering with a highly attractive and unique design that lets the speakers fit perfectly into the modern home.
The front panel appearance hints at the advanced technology inside the speakers whilst presenting an attractive face to the listener.
Mission Qx series utilizes Mission&rsquo;s classic IDG (Inverted Driver Geometry) driver format. By positioning the treble unit below the bass/midrange driver, the length of path is equalized so the sound waves coincide at the listener&rsquo;s head height. This principle improves &lsquo;time alignment&rsquo;.
New &lsquo;ring dome&rsquo; treble unit offers high levels of musical detail with low distortion - the usual dome cavitation effects are completely avoided
Dual ring radiator &ndash; Mission&rsquo;s exclusive &lsquo;ring dome&rsquo; utilizes a woven, textile material formed in a double ring arrangement. The combination of textile dome and multi-ring surround applied optimum stiffness to the maximum radiating area.
Twin rear cavity non-reflecting design &ndash; back pressure from the diaphragm is vented to a twin rear cavity, reducing resonance and maintaining a wide operating bandwidth.
Bass drivers feature Mission DiaDrive system 
Natural midrange quality with superb bass transient impact is provided by a seam-free curvilinear cone formulated from a mixture of soft pulp and acrylic fiber specially designed for midrange clarity and lucidity.
DiaDrive twin cone design
Backing the curvilinear front cone is a stiff, conical support with increased area of contact with the voice coil for outstanding transient impact.
Ribbon-like slot port design
The new slot port design features ribs to enhance airflow and avoid the &lsquo;chuffing&rsquo; so often heard from bass-reflex ports. The result is enhanced low frequency performance with lower distortion.
Aluminium Top Plate
The inclusion of aluminium top and bottom plates to the cabinet not only gives an attractive, high-tech appearance to the speakers but also enhances sound quality.
The added mass and stiffness reduces resonance from the cabinet walls, lowering coloration and distortion.
Floorstanding speakers use the extension of the bottom plate to improve stability with carpet piercing spikes.
&nbsp;",https://hifi-freaks.se/mission-qx-1.html,https://hifi-freaks.se/media/catalog/product/q/x/qx-1_blackwood_3_.jpg,"in stock",Mission,new,3499.0000
qx-2,"Mission QX-2","QX series was designed to marry advanced engineering with a highly attractive and unique design that lets the speakers fit perfectly into the modern home.
The front panel appearance hints at the advanced technology inside the speakers whilst presenting an attractive face to the listener.
Mission Qx series utilizes Mission&rsquo;s classic IDG (Inverted Driver Geometry) driver format. By positioning the treble unit below the bass/midrange driver, the length of path is equalized so the sound waves coincide at the listener&rsquo;s head height. This principle improves &lsquo;time alignment&rsquo;.
New &lsquo;ring dome&rsquo; treble unit offers high levels of musical detail with low distortion - the usual dome cavitation effects are completely avoided
Dual ring radiator &ndash; Mission&rsquo;s exclusive &lsquo;ring dome&rsquo; utilizes a woven, textile material formed in a double ring arrangement. The combination of textile dome and multi-ring surround applied optimum stiffness to the maximum radiating area.
Twin rear cavity non-reflecting design &ndash; back pressure from the diaphragm is vented to a twin rear cavity, reducing resonance and maintaining a wide operating bandwidth.
Bass drivers feature Mission DiaDrive system 
Natural midrange quality with superb bass transient impact is provided by a seam-free curvilinear cone formulated from a mixture of soft pulp and acrylic fiber specially designed for midrange clarity and lucidity.
DiaDrive twin cone design
Backing the curvilinear front cone is a stiff, conical support with increased area of contact with the voice coil for outstanding transient impact.
Ribbon-like slot port design
The new slot port design features ribs to enhance airflow and avoid the &lsquo;chuffing&rsquo; so often heard from bass-reflex ports. The result is enhanced low frequency performance with lower distortion.
Aluminium Top Plate
The inclusion of aluminium top and bottom plates to the cabinet not only gives an attractive, high-tech appearance to the speakers but also enhances sound quality.
The added mass and stiffness reduces resonance from the cabinet walls, lowering coloration and distortion.
Floorstanding speakers use the extension of the bottom plate to improve stability with carpet piercing spikes.
&nbsp;
&nbsp;",https://hifi-freaks.se/mission-qx-2.html,https://hifi-freaks.se/media/catalog/product/q/x/qx-2_blackwood_1_.jpg,"in stock",,new,4499.0000
qx-3,"Mission QX-3","QX series was designed to marry advanced engineering with a highly attractive and unique design that lets the speakers fit perfectly into the modern home.
The front panel appearance hints at the advanced technology inside the speakers whilst presenting an attractive face to the listener.
Mission Qx series utilizes Mission&rsquo;s classic IDG (Inverted Driver Geometry) driver format. By positioning the treble unit below the bass/midrange driver, the length of path is equalized so the sound waves coincide at the listener&rsquo;s head height. This principle improves &lsquo;time alignment&rsquo;.
New &lsquo;ring dome&rsquo; treble unit offers high levels of musical detail with low distortion - the usual dome cavitation effects are completely avoided
Dual ring radiator &ndash; Mission&rsquo;s exclusive &lsquo;ring dome&rsquo; utilizes a woven, textile material formed in a double ring arrangement. The combination of textile dome and multi-ring surround applied optimum stiffness to the maximum radiating area.
Twin rear cavity non-reflecting design &ndash; back pressure from the diaphragm is vented to a twin rear cavity, reducing resonance and maintaining a wide operating bandwidth.
Bass drivers feature Mission DiaDrive system 
Natural midrange quality with superb bass transient impact is provided by a seam-free curvilinear cone formulated from a mixture of soft pulp and acrylic fiber specially designed for midrange clarity and lucidity.
DiaDrive twin cone design
Backing the curvilinear front cone is a stiff, conical support with increased area of contact with the voice coil for outstanding transient impact.
Ribbon-like slot port design
The new slot port design features ribs to enhance airflow and avoid the &lsquo;chuffing&rsquo; so often heard from bass-reflex ports. The result is enhanced low frequency performance with lower distortion.
Aluminium Top Plate
The inclusion of aluminium top and bottom plates to the cabinet not only gives an attractive, high-tech appearance to the speakers but also enhances sound quality.
The added mass and stiffness reduces resonance from the cabinet walls, lowering coloration and distortion.
Floorstanding speakers use the extension of the bottom plate to improve stability with carpet piercing spikes.
&nbsp;
&nbsp;",https://hifi-freaks.se/mission-qx-3.html,https://hifi-freaks.se/media/catalog/product/q/x/qx-3_blackwood_5_.jpg,"in stock",Mission,new,7999.0000
qx-4,"Mission QX-4","QX series was designed to marry advanced engineering with a highly attractive and unique design that lets the speakers fit perfectly into the modern home.
The front panel appearance hints at the advanced technology inside the speakers whilst presenting an attractive face to the listener.
Mission Qx series utilizes Mission&rsquo;s classic IDG (Inverted Driver Geometry) driver format. By positioning the treble unit below the bass/midrange driver, the length of path is equalized so the sound waves coincide at the listener&rsquo;s head height. This principle improves &lsquo;time alignment&rsquo;.
New &lsquo;ring dome&rsquo; treble unit offers high levels of musical detail with low distortion - the usual dome cavitation effects are completely avoided
Dual ring radiator &ndash; Mission&rsquo;s exclusive &lsquo;ring dome&rsquo; utilizes a woven, textile material formed in a double ring arrangement. The combination of textile dome and multi-ring surround applied optimum stiffness to the maximum radiating area.
Twin rear cavity non-reflecting design &ndash; back pressure from the diaphragm is vented to a twin rear cavity, reducing resonance and maintaining a wide operating bandwidth.
Bass drivers feature Mission DiaDrive system 
Natural midrange quality with superb bass transient impact is provided by a seam-free curvilinear cone formulated from a mixture of soft pulp and acrylic fiber specially designed for midrange clarity and lucidity.
DiaDrive twin cone design
Backing the curvilinear front cone is a stiff, conical support with increased area of contact with the voice coil for outstanding transient impact.
Ribbon-like slot port design
The new slot port design features ribs to enhance airflow and avoid the &lsquo;chuffing&rsquo; so often heard from bass-reflex ports. The result is enhanced low frequency performance with lower distortion.
Aluminium Top Plate
The inclusion of aluminium top and bottom plates to the cabinet not only gives an attractive, high-tech appearance to the speakers but also enhances sound quality.
The added mass and stiffness reduces resonance from the cabinet walls, lowering coloration and distortion.
Floorstanding speakers use the extension of the bottom plate to improve stability with carpet piercing spikes.
&nbsp;
&nbsp;",https://hifi-freaks.se/mission-qx-4.html,https://hifi-freaks.se/media/catalog/product/q/x/qx-4_blackwood_5_.jpg,"in stock",Mission,new,8999.0000
qx-5,"Mission QX-5","QX series was designed to marry advanced engineering with a highly attractive and unique design that lets the speakers fit perfectly into the modern home.
The front panel appearance hints at the advanced technology inside the speakers whilst presenting an attractive face to the listener.
Mission Qx series utilizes Mission&rsquo;s classic IDG (Inverted Driver Geometry) driver format. By positioning the treble unit below the bass/midrange driver, the length of path is equalized so the sound waves coincide at the listener&rsquo;s head height. This principle improves &lsquo;time alignment&rsquo;.
New &lsquo;ring dome&rsquo; treble unit offers high levels of musical detail with low distortion - the usual dome cavitation effects are completely avoided
Dual ring radiator &ndash; Mission&rsquo;s exclusive &lsquo;ring dome&rsquo; utilizes a woven, textile material formed in a double ring arrangement. The combination of textile dome and multi-ring surround applied optimum stiffness to the maximum radiating area.
Twin rear cavity non-reflecting design &ndash; back pressure from the diaphragm is vented to a twin rear cavity, reducing resonance and maintaining a wide operating bandwidth.
Bass drivers feature Mission DiaDrive system 
Natural midrange quality with superb bass transient impact is provided by a seam-free curvilinear cone formulated from a mixture of soft pulp and acrylic fiber specially designed for midrange clarity and lucidity.
DiaDrive twin cone design
Backing the curvilinear front cone is a stiff, conical support with increased area of contact with the voice coil for outstanding transient impact.
Ribbon-like slot port design
The new slot port design features ribs to enhance airflow and avoid the &lsquo;chuffing&rsquo; so often heard from bass-reflex ports. The result is enhanced low frequency performance with lower distortion.
Aluminium Top Plate
The inclusion of aluminium top and bottom plates to the cabinet not only gives an attractive, high-tech appearance to the speakers but also enhances sound quality.
The added mass and stiffness reduces resonance from the cabinet walls, lowering coloration and distortion.
Floorstanding speakers use the extension of the bottom plate to improve stability with carpet piercing spikes.
&nbsp;
&nbsp;",https://hifi-freaks.se/mission-qx-5.html,https://hifi-freaks.se/media/catalog/product/q/x/qx-5_blackwood_5_.jpg,"in stock",Mission,new,11999.0000
polks30,"Polk Audio S30","The Real American HiFi Home Theater Speaker
Built to bring the big surround sound theater and music experience into the comfort of your living room, the Polk Signature S30 center speaker continues in the Polk tradition of American HiFi. Featuring Hi-Res certification, a new Dynamic Balance designed acoustic array, precision cross-overs, an anti-diffraction grille, modern cabinet styling and exclusive Power Port bass enhancing technology, you get elevated sound for movies, TV and music in a totally re-imagined design. Polk&mdash;expect great sound.",https://hifi-freaks.se/polk-audio-s30.html,https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s30_center_channel_speaker_studio_001.png,"in stock",,new,2999.0000
polks35,"Polk Audio S35","Built to bring the big surround sound theater and music experience into the comfort of your living room, the Polk signature S35 slim center speaker continues in the Polk tradition of American Hifi. Featuring Hi-Res certification, a New dynamic balance designed acoustic array, a 4&rdquo;-tall profile, precision cross-overs, an anti-diffraction grille, modern cabinet styling and exclusive dual power port bass enhancing technology, you get elevated sound for movies, TV and music in a totally re-imagined design. Polk-expect great sound.",https://hifi-freaks.se/polk-audio-s35.html,https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s35_slim_center_channel_speaker_studio_001.20161121.051355.jpg,"in stock",,new,3499.0000
polks50,"Polk Audio S50","Built to bring the big surround sound theater and music experience into the comfort of your living room, the Polk Signature S50 tower speaker continues in the Polk tradition of American HiFi. Featuring Hi-Res certification, a new Dynamic Balance designed acoustic array, precision cross-overs, an anti-diffraction grille, modern cabinet styling and exclusive Power Port bass enhancing technology, you get elevated sound for movies, TV and music in a totally re-imagined design. Polk&mdash;expect great sound.",https://hifi-freaks.se/polk-audio-s50.html,https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s50_floorstanding_speaker_studio_001.png,"in stock",,new,5998.0000
polks55,"Polk Audio S55","Built to bring the big surround sound theater experience into the comfort of your living room, the Polk Signature Series
continues in the Polk tradition of American HiFi. Featuring Hi-Res certification, Dynamic Balance driver design, Terylene tweeters,
mica-reinforced polypropylene cones, precision cross-overs, an anti-diffraction magnetic grille, a non-resonant MDF cabinet and
exclusive Power Port technology, you get elevated sound for movies, TV and music in a totally re-imagined design.
Polk&mdash;expect great sound.",https://hifi-freaks.se/polk-audio-s55.html,https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s55_primary_hero.png,"in stock",,new,7998.0000
polks60,"Polk Audio S60","Built to bring the big surround sound theater experience into the comfort of your living room, the Polk Signature Series
continues in the Polk tradition of American HiFi. Featuring Hi-Res certification, Dynamic Balance driver design, Terylene tweeters,
mica-reinforced polypropylene cones, precision cross-overs, an anti-diffraction magnetic grille, a non-resonant MDF cabinet and
exclusive Power Port technology, you get elevated sound for movies, TV and music in a totally re-imagined design.
Polk&mdash;expect great sound.",https://hifi-freaks.se/polk-audio-s60.html,https://hifi-freaks.se/media/catalog/product/p/o/polk_component_signature_series_s60_floorstanding_speaker_studio_001.png,"in stock",,new,10998.0000
C10967,"Cambridge Audio Topaz AM5","As well as offering stunning value, the AM5 has 25&nbsp;watts&nbsp;of power per channel, is smartphone compatible using the front mounted&nbsp;3.5mm aux input, and has a further four rear mounted panel inputs for connecting all your music and audio&nbsp;sources.",https://hifi-freaks.se/catalog/product/view/id/1079/s/cambridge-topaz-am5/,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_am5_front.jpg,"in stock","Cambridge Audio",new,1699.0000
C10962,"Cambridge Audio Topaz AM10","On top of the AM5&hellip; The AM10 gives an extra performance boost with 35&nbsp;watts&nbsp;of power per&nbsp;channel. It also has an&nbsp;integrated phono stage&nbsp;for&nbsp;Moving Magnet&nbsp;cartridges which you&rsquo;ll need if you want to connect your turntable.",https://hifi-freaks.se/catalog/product/view/id/1081/s/cambridge-audio-topaz-am10/,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_am10_packshot.jpg,"in stock","Cambridge Audio",new,2299.0000
851w,"Cambridge Audio Azur 851W","Ist&auml;llet f&ouml;r att anv&auml;nda klass A-f&ouml;rst&auml;rkning, som &auml;r ljudm&auml;ssigt briljant men genererar stora m&auml;ngder v&auml;rme, eller klass AB-f&ouml;rst&auml;rkning, som &auml;r effektiv men ljudm&auml;ssigt begr&auml;nsad, utvecklade vi v&aring;r egen f&ouml;rst&auml;rkardesign med klass XD som 851W drar nytta av. Den har den ljudm&auml;ssiga renheten fr&aring;n klass A och effektiviteten fr&aring;n klass AB f&ouml;r att ge det b&auml;sta fr&aring;n tv&aring; v&auml;rldar. 
TERRAPIN BUFFERTMODUL
Vid utformning av ett stereosystem uppmanas lyssnare ofta att t&auml;nka p&aring; systemmatchning, d&auml;r komponenterna &auml;r handplockade f&ouml;r att ge den b&auml;sta &ouml;vergripande ljudkvaliteten. M&auml;nniskor antar ofta att det h&auml;r beror p&aring; de olika ljudegenskaperna, men ofta beror det p&aring; impedans (f&ouml;rh&aring;llandet mellan sp&auml;nning och str&ouml;minmatning/utmatning) som matchar komponenter. Produkterna levererar optimalt n&auml;r deras ing&aring;ngs- och utg&aring;ngsimpedanser matchar. Det h&auml;r &auml;r inte alltid m&ouml;jligt och d&auml;rf&ouml;r best&auml;mde vi oss f&ouml;r att utveckla v&aring;r unika impedansbuffertmodul Terrapin. Detta g&ouml;r s&aring; att 851W kan kombineras med ett stort antal ljudk&auml;llor och f&ouml;rf&ouml;rst&auml;rkare med varierande impedans utan att offra n&aring;got musikm&auml;ssigt eller i ljudprestanda &ouml;verlag.
EFFEKT OCH STYRNING
F&ouml;r att kunna bygga 851W till att vara b&auml;st beh&ouml;vdes ringk&auml;rnetransformatorer. Men ist&auml;llet f&ouml;r att anv&auml;nda en till allt dedikerade vi en f&ouml;r sj&auml;lva ljudf&ouml;rst&auml;rkningen och en annan f&ouml;r ing&aring;ngskretsarna. Det inneb&auml;r att signalen inte p&aring;verkas av ljudvolymen och att det alltid l&aring;ter fantastiskt. Den prim&auml;ra transformatorn med ringformad k&auml;rna ger obegr&auml;nsad effekt till dual&nbsp;mono-f&ouml;rst&auml;rkarblocken. Det &auml;r en transformator f&ouml;r sanna ljudfantaster som fungerar utan distorsion och utan brus, st&ouml;rningar eller surrande. Den andra mindre ringk&auml;rnetransformatorn tar hand om f&ouml;rf&ouml;rst&auml;rkarprocesserna. Se videoklippen nedan f&ouml;r att f&aring; en inblick i varf&ouml;r vi anv&auml;nder ringk&auml;rnetransformatorer.
FLEXIBEL KONFIGURERING
851W kan anv&auml;ndas i stereo, bi-ampade eller &ouml;verbryggade monokonfigurationer. I &ouml;verbryggat monol&auml;ge till 8&nbsp;ohm &auml;r 851W en 500W monoblockf&ouml;rst&auml;rkare. I 4&nbsp;ohm &ouml;kar denna siffra till otroliga 800W. Den kan kopplas till v&aring;r 851E-f&ouml;rst&auml;rkare och vilken av v&aring;ra digitala f&ouml;rf&ouml;rst&auml;rkare som helst, till exempel 851N eller CXN, eller n&aring;gon annan analog f&ouml;rf&ouml;rst&auml;rkare och tack vare v&aring;r buffermodul Terrapin kommer den alltid l&aring;ta perfekt matchad.&nbsp; &nbsp;CAP 5-SKYDD
V&aring;r egen skyddskrets Cambridge Audio Protection 5 skyddar 851W samt all ansluten utrustning och h&ouml;gtalare vilket s&auml;kerst&auml;ller optimal tillf&ouml;rlitlighet och trygghet. F&ouml;r mer information om denna unika utveckling kan du titta p&aring; videon nedan.&nbsp;",https://hifi-freaks.se/cambridge-azur-851w.html,https://hifi-freaks.se/media/catalog/product/3/1/312068.jpg,"in stock","Cambridge Audio",new,20999.0000
SKU,"Cambridge Audio SR10","Something something",https://hifi-freaks.se/catalog/product/view/id/1086/s/cambridge-audio-sr10/,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_sr10_packshot.jpg,"in stock","Cambridge Audio",new,3099.0000
851A,"Cambridge Audio Azur 851A","Ingenting kan f&ouml;rbereda dig p&aring; ljudkvaliteten hos v&aring;r 851A. Klassad med 120&nbsp;watt per kanal och byggd med en otrolig uppm&auml;rksamhet p&aring; detaljer presenterar den din musik med ett h&auml;pnadsv&auml;ckande djup och otrolig klarhet. Den precisa volymkontrollen ger en anm&auml;rkningsv&auml;rd stereoseparation medan den &ouml;vergripande effekten &auml;r att din musiksamling f&aring;r nytt liv igen.
&nbsp;
Vi byggde 851A utan ljudm&auml;ssiga kompromisser och detsamma g&auml;ller f&ouml;r anslutbarheten. Nio RCA-ing&aring;ngar tillgodoser vanliga analoga ing&aring;ngar och tv&aring; upps&auml;ttningar balanserade XLR-ing&aring;ngar finns f&ouml;r avancerade komponenter. Vi har lagt till en pre-out f&ouml;r anslutning till en subwoofer eller str&ouml;mf&ouml;rst&auml;rkare medan tv&aring; upps&auml;ttningar h&ouml;gtalarterminaler m&ouml;jligg&ouml;r bi-wiring eller att driva ytterligare h&ouml;gtalare p&aring; en andra plats. Slutligen m&ouml;jligg&ouml;r kontrollbussing&aring;ngar koppling av kompatibla Cambridge Audio-produkter f&ouml;r enkel styrning fr&aring;n en fj&auml;rrkontroll.
&nbsp;
I st&auml;llet f&ouml;r att anv&auml;nda klass A- eller klass AB-f&ouml;rst&auml;rkare har vi utvecklat en ny och unik design som vi kallar klass XD som kombinerar den ljudm&auml;ssiga renheten fr&aring;n klass A med effektiviteten fr&aring;n klass AB f&ouml;r optimalt resultat. F&ouml;r mer information om den h&auml;r patenterade tekniken klicka&nbsp;h&auml;r.
Den prim&auml;ra transformatorn med ringformad k&auml;rna ger obegr&auml;nsad effekt till dual&nbsp;mono-f&ouml;rst&auml;rkarblocken. Det &auml;r en transformator f&ouml;r sanna ljudfantaster som fungerar utan distorsion och utan brus, st&ouml;rningar eller surrande. En andra mindre ringk&auml;rnetransformator tar hand om f&ouml;rf&ouml;rst&auml;rkarprocesserna. F&ouml;r mer information om transformatorer med ringformad k&auml;rna och varf&ouml;r vi anv&auml;nder dem kan du titta p&aring; videoklippen nedan.",https://hifi-freaks.se/cambridge-azur-851a.html,https://hifi-freaks.se/media/catalog/product/w/e/westcoasthifi_cambridge-audio_851a_3.png,"in stock","Cambridge Audio",new,16699.0000
SKU1,"Cambridge Audio Topaz SR20","Something something",https://hifi-freaks.se/catalog/product/view/id/1089/s/cambridge-audio-topaz-sr20/,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_sr20_packshot.jpg,"in stock","Cambridge Audio",new,4199.0000
Sku12,"Cambridge Audio Topaz CD5","Something something",https://hifi-freaks.se/catalog/product/view/id/1093/s/cambridge-audio-topaz-cd5/,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_cd5_packshot.jpg,"in stock","Cambridge Audio",new,1599.0000
851n,"Cambridge Audio Azur 851N","&nbsp;
Du kan str&ouml;mma i princip vilken fil som helst till 851N och den interna motorn bl&aring;ser liv i det. F&ouml;r det f&ouml;rsta g&aring;r alla sp&aring;r genom v&aring;r 2:a generations Adaptive Time Filtering som uppsamplar allt till 24bit/384kHz h&ouml;gkvalitativt ljud, oavsett originalk&auml;lla. Resultatet blir ett i princip jitterfritt ljud och musik som l&aring;ter fantastisk. L&auml;s mer om v&aring;r egna ATF-uppsamplingsteknik&nbsp;h&auml;r.
Uppsamplad data passerar sedan via tv&aring; Analog Devices-DAC:ar (mycket avancerade D/A-omvandlare) som implementeras i en Dual Differential-konfiguration vilket betyder att varje kanal har sin egen DAC. Resultatet blir ett naturtroget stereoperspektiv d&auml;r instrument kan h&ouml;ras i specifika delar av rummet med en kuslig precision.
Alla dessa audiofila l&ouml;sningar drivs av en stor ringk&auml;rnetransformator och omsluts av ett stabilt metallh&ouml;lje f&ouml;r b&auml;sta m&ouml;jliga leverans av en h&ouml;gkvalitativ och konsekvent signal med l&aring;ga niv&aring;er av ljudf&ouml;rs&auml;mrande st&ouml;rningar.
&nbsp;
Digital f&ouml;rf&ouml;rst&auml;rkare
851N &auml;r inte bara en suver&auml;nt bra n&auml;tverksspelare utan ocks&aring; en enast&aring;ende digital f&ouml;rf&ouml;rst&auml;rkare som kan anslutas direkt till dedikerade effektf&ouml;rst&auml;rkare samt traditionella integrerade f&ouml;rst&auml;rkare. Att h&aring;lla signalen digital till sista stund g&ouml;r den mindre mottaglig f&ouml;r analog f&ouml;rs&auml;mring och en 32-bitars SHARC DSP styr volymen, genom att h&aring;lla hela signalen digital uppn&aring;s b&auml;sta m&ouml;jliga ljud &auml;ven vid mycket l&aring;ga volymer.
&nbsp;
&Ouml;verl&auml;gsna anslutningsm&ouml;jligheter
851N tar n&auml;stan alla digitala filer fr&aring;n i princip vilken k&auml;lla som helst och &aring;terger dem i h&ouml;gsta m&ouml;jliga standard vilket inneb&auml;r att alla digitala ljudk&auml;llor kan avnjutas som en del av din musikanl&auml;ggning. De tr&aring;dl&ouml;sa alternativen inkluderar NAS Drive-/UPnP-kompatibilitet, internetradio, Spotify Connect och Apple Airplay. Med Bluetooth-receivern BT100 kan vilken Bluetooth-kompatibel enhet som helst anslutas.
Digitala k&auml;llkomponenter som TV-apparater, smarttelefoner, PC eller Mac kan anslutas via optiska, koaxiala och AES/EBU-anslutningar samt asynkrona USB-ljuding&aring;ngar. Musikfiler i alla popul&auml;ra format st&ouml;ds: fr&aring;n MP3 till FLAC/Apple Lossless, DSD64 och WAV 16-24 bitars masterfiler.
851N spelar allt du vill och tack vare den stora processorkraften och smidiga funktionaliteten fr&aring;n v&aring;r prisbel&ouml;nta&nbsp;StreamMagic-plattform ger det en s&ouml;ml&ouml;s lyssnarupplevelse.",https://hifi-freaks.se/cambridge-azur-851n.html,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_azur_851n_ultra_high-end_network_playerx_1_.jpg,"in stock","Cambridge Audio",new,16699.0000
Sku3,"Cambridge Audio Topaz CD10","The Topaz Series is the perfect setup for the Hi-Fi curious looking to invest in their first stack&nbsp; of separates&nbsp; or the existing hi-fi enthusiast, looking for both good value and high quality. Building your first component system can be an overwhelming process due to the sheer number of options out there.Which is why we made the Topaz series straightforward and with Sound First design principles. The Topaz series is a great place to start and is guaranteed to change the way you listen to music forever. Your quest for quality audio starts here.",https://hifi-freaks.se/cambridge-audio-topaz-cd10.html,https://hifi-freaks.se/media/catalog/product/c/a/cambridge_audio_topaz_cd10_packshot.jpg,"in stock","Cambridge Audio",new,2299.0000
851C,"Cambridge Audio Azur 851C","I 851C anv&auml;nds genomg&aring;ende audiofil-klassade komponenter och v&aring;r mest avancerade teknik f&ouml;r att s&auml;kerst&auml;lla att den p&aring; ett full&auml;ndat s&auml;tt &aring;terger musik. Dina diskar snurras p&aring; v&aring;r egen ljudd&auml;mpande transport tillsammans med v&aring;r specialutvecklade S3-servomekanism f&ouml;r felfri datah&auml;mtning och jitterminimering. Den ultrastabila metallkonstruktionen garanterar isolering av komponenterna och att de &auml;r fria fr&aring;n vibrationer.
All data g&aring;r sedan genom v&aring;r 2:a generations Adaptive Time Filtering som uppsamplar allt till 24bit/384kHz h&ouml;gkvalitativt ljud, oavsett originalk&auml;lla. Resultatet blir ett i princip jitterfritt ljud och musik som l&aring;ter fantastisk.
Den uppsamplade musiken passerar sedan via tv&aring; Analog Devices-DAC:ar (mycket avancerade D/A-omvandlare) som implementeras i en Dual Differential-konfiguration vilket betyder att varje kanal har sin egen DAC f&ouml;r att behandla data. Resultatet blir ett naturtroget stereoperspektiv d&auml;r instrument kan h&ouml;ras i specifika delar av rummet med en kuslig precision.
Alla dessa audiofila l&ouml;sningar drivs av en stor ringk&auml;rnetransformator f&ouml;r b&auml;sta m&ouml;jliga leverans av en h&ouml;gkvalitativ och konsekvent signal med l&aring;ga niv&aring;er av ljudf&ouml;rs&auml;mrande st&ouml;rningar.",https://hifi-freaks.se/cambridge-azur-851c.html,https://hifi-freaks.se/media/catalog/product/c/a/cam851cbk_1.jpg,"in stock","Cambridge Audio",new,16699.0000
